Table of Results from monocle's differentialGeneTest Function Analysis,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
225,OK,negbinomial.size,6.00E-260,5.98E-258,LGALS3,13205,TRUE
226,OK,negbinomial.size,9.51E-260,9.43E-258,HIST1H4E,1742,TRUE
227,OK,negbinomial.size,3.66E-259,3.62E-257,HACD3,7497,TRUE
228,OK,negbinomial.size,6.43E-259,6.32E-257,ACADVL,9224,TRUE
229,OK,negbinomial.size,9.82E-259,9.61E-257,CDC37,11181,TRUE
230,OK,negbinomial.size,2.56E-258,2.49E-256,TRPM4,4962,TRUE
231,OK,negbinomial.size,5.52E-258,5.36E-256,CYP3A5,5707,TRUE
232,OK,negbinomial.size,5.60E-256,5.41E-254,CCT6A,10468,TRUE
233,OK,negbinomial.size,4.76E-254,4.58E-252,HIST1H2BN,1644,TRUE
234,OK,negbinomial.size,1.62E-253,1.55E-251,CD63,12039,TRUE
235,OK,negbinomial.size,1.73E-253,1.65E-251,SRSF9,9947,TRUE
236,OK,negbinomial.size,5.13E-253,4.87E-251,WSB1,8341,TRUE
237,OK,negbinomial.size,5.16E-253,4.88E-251,JCHAIN,4127,TRUE
238,OK,negbinomial.size,1.46E-252,1.37E-250,AC103702.2,5449,TRUE
239,OK,negbinomial.size,1.58E-252,1.48E-250,AMN,5593,TRUE
240,OK,negbinomial.size,9.60E-252,8.96E-250,PLP2,10574,TRUE
241,OK,negbinomial.size,1.71E-251,1.59E-249,POU3F1,622,TRUE
242,OK,negbinomial.size,2.48E-251,2.30E-249,ARPC2,11173,TRUE
243,OK,negbinomial.size,3.06E-251,2.82E-249,RPLP0,14163,TRUE
244,OK,negbinomial.size,6.33E-251,5.82E-249,METTL12,2435,TRUE
245,OK,negbinomial.size,1.61E-250,1.47E-248,RPL19,14391,TRUE
246,OK,negbinomial.size,6.86E-250,6.25E-248,CANX,10434,TRUE
247,OK,negbinomial.size,7.96E-249,7.23E-247,CDKN3,5536,TRUE
248,OK,negbinomial.size,2.50E-247,2.26E-245,HMGN2,9464,TRUE
249,OK,negbinomial.size,2.64E-247,2.38E-245,RHOB,11239,TRUE
250,OK,negbinomial.size,1.30E-246,1.16E-244,AC007952.4,1123,TRUE
251,OK,negbinomial.size,4.31E-246,3.85E-244,MGST3,9540,TRUE
252,OK,negbinomial.size,5.25E-244,4.67E-242,NARF,5213,TRUE
253,OK,negbinomial.size,1.02E-243,9.07E-242,MCL1,10471,TRUE
254,OK,negbinomial.size,1.70E-243,1.50E-241,TUBA1B,11975,TRUE
255,OK,negbinomial.size,4.04E-243,3.55E-241,AL135925.1,1467,TRUE
256,OK,negbinomial.size,5.61E-242,4.91E-240,EEF1B2,13278,TRUE
257,OK,negbinomial.size,1.14E-241,9.93E-240,SSB,9685,TRUE
258,OK,negbinomial.size,1.21E-240,1.05E-238,ERN2,4170,TRUE
259,OK,negbinomial.size,7.14E-240,6.18E-238,MYL12B,11684,TRUE
260,OK,negbinomial.size,4.80E-239,4.13E-237,MUC5B,3377,TRUE
261,OK,negbinomial.size,5.14E-239,4.42E-237,MRPL51,10431,TRUE
262,OK,negbinomial.size,7.17E-239,6.13E-237,COX7A2,12450,TRUE
263,OK,negbinomial.size,8.39E-238,7.15E-236,HIST1H2BB,653,TRUE
264,OK,negbinomial.size,1.50E-236,1.27E-234,UPF2,6681,TRUE
265,OK,negbinomial.size,8.36E-236,7.07E-234,DBI,11904,TRUE
266,OK,negbinomial.size,1.50E-235,1.27E-233,SYPL1,8669,TRUE
267,OK,negbinomial.size,3.44E-235,2.89E-233,HIST1H2AE,2103,TRUE
268,OK,negbinomial.size,4.61E-235,3.86E-233,TOMM22,9007,TRUE
269,OK,negbinomial.size,9.68E-235,8.07E-233,SNHG8,11235,TRUE
270,OK,negbinomial.size,3.89E-234,3.23E-232,PCBD1,8893,TRUE
271,OK,negbinomial.size,7.46E-233,6.17E-231,ABCC3,6678,TRUE
272,OK,negbinomial.size,1.39E-232,1.15E-230,SNHG25,5127,TRUE
273,OK,negbinomial.size,1.64E-232,1.35E-230,CD24,11573,TRUE
274,OK,negbinomial.size,2.21E-230,1.81E-228,LSM3,9769,TRUE
275,OK,negbinomial.size,2.22E-229,1.81E-227,EBP,8870,TRUE
276,OK,negbinomial.size,1.24E-228,1.01E-226,HMGB1,13607,TRUE
277,OK,negbinomial.size,2.44E-228,1.97E-226,HIST1H3H,1601,TRUE
278,OK,negbinomial.size,1.83E-227,1.48E-225,PMAIP1,7186,TRUE
279,OK,negbinomial.size,8.48E-227,6.80E-225,ERH,10474,TRUE
280,OK,negbinomial.size,8.50E-227,6.80E-225,HIST1H3A,900,TRUE
281,OK,negbinomial.size,9.18E-226,7.32E-224,HNRNPA1,12198,TRUE
282,OK,negbinomial.size,3.51E-224,2.79E-222,RPL10,14396,TRUE
283,OK,negbinomial.size,1.77E-222,1.40E-220,HIST1H1E,3001,TRUE
284,OK,negbinomial.size,2.93E-222,2.31E-220,TNFSF9,1858,TRUE
285,OK,negbinomial.size,3.10E-222,2.43E-220,CDC42EP5,7986,TRUE
286,OK,negbinomial.size,3.83E-221,3.00E-219,LAPTM4A,9510,TRUE
287,OK,negbinomial.size,5.89E-221,4.60E-219,ATP6V0B,9584,TRUE
288,OK,negbinomial.size,7.20E-221,5.60E-219,DDIT4,8349,TRUE
289,OK,negbinomial.size,8.61E-221,6.68E-219,DSTN,12077,TRUE
290,OK,negbinomial.size,4.11E-220,3.18E-218,DDIT3,5394,TRUE
291,OK,negbinomial.size,7.68E-220,5.91E-218,TMED2,9777,TRUE
292,OK,negbinomial.size,1.08E-219,8.32E-218,RPL9,13705,TRUE
293,OK,negbinomial.size,1.73E-219,1.32E-217,ANKRD36C,3349,TRUE
294,OK,negbinomial.size,2.76E-219,2.10E-217,GTF3A,9613,TRUE
295,OK,negbinomial.size,6.87E-219,5.22E-217,ERICH1,5058,TRUE
296,OK,negbinomial.size,1.87E-218,1.42E-216,ID1,9961,TRUE
297,OK,negbinomial.size,4.63E-218,3.50E-216,GLO1,8577,TRUE
298,OK,negbinomial.size,3.18E-217,2.40E-215,ATP5A1,4440,TRUE
299,OK,negbinomial.size,9.14E-216,6.85E-214,TXN,13389,TRUE
300,OK,negbinomial.size,6.70E-215,5.01E-213,BRK1,9720,TRUE
301,OK,negbinomial.size,2.24E-214,1.67E-212,SLC20A1,6121,TRUE
302,OK,negbinomial.size,2.78E-214,2.06E-212,AL118516.1,2073,TRUE
303,OK,negbinomial.size,1.28E-213,9.49E-212,RBM3,11297,TRUE
304,OK,negbinomial.size,5.10E-213,3.76E-211,SRP9,10203,TRUE
305,OK,negbinomial.size,1.78E-212,1.31E-210,C19orf33,7875,TRUE
306,OK,negbinomial.size,1.48E-211,1.08E-209,SSBP1,10477,TRUE
307,OK,negbinomial.size,7.80E-211,5.70E-209,UQCRFS1,9764,TRUE
308,OK,negbinomial.size,1.82E-210,1.32E-208,PNN,9457,TRUE
309,OK,negbinomial.size,1.19E-209,8.66E-208,HSD17B10,8820,TRUE
310,OK,negbinomial.size,1.22E-209,8.86E-208,AC005837.1,840,TRUE
311,OK,negbinomial.size,1.42E-209,1.02E-207,S100A10,13827,TRUE
312,OK,negbinomial.size,1.84E-209,1.32E-207,MEPCE,3558,TRUE
313,OK,negbinomial.size,1.01E-207,7.24E-206,EIF3I,9563,TRUE
314,OK,negbinomial.size,2.37E-207,1.69E-205,CDK4,8237,TRUE
315,OK,negbinomial.size,4.42E-207,3.15E-205,EIF3K,11535,TRUE
316,OK,negbinomial.size,9.21E-207,6.53E-205,COX6A1,9428,TRUE
317,OK,negbinomial.size,1.54E-206,1.09E-204,LAPTM4B,7011,TRUE
318,OK,negbinomial.size,4.65E-206,3.28E-204,GHITM,9227,TRUE
319,OK,negbinomial.size,4.72E-206,3.31E-204,FRYL,6186,TRUE
320,OK,negbinomial.size,1.29E-205,9.00E-204,NDUFC2,9346,TRUE
321,OK,negbinomial.size,1.29E-205,9.00E-204,ATF3,8558,TRUE
322,OK,negbinomial.size,1.67E-205,1.16E-203,RHEB,9075,TRUE
323,OK,negbinomial.size,1.71E-204,1.19E-202,AHCY,9654,TRUE
324,OK,negbinomial.size,2.26E-204,1.56E-202,CC2D1A,4981,TRUE
325,OK,negbinomial.size,2.98E-204,2.05E-202,BIRC5,5949,TRUE
326,OK,negbinomial.size,8.05E-204,5.53E-202,SRRM2,11339,TRUE
327,OK,negbinomial.size,1.15E-203,7.89E-202,HSPA8,12377,TRUE
328,OK,negbinomial.size,1.28E-203,8.77E-202,OSTC,9082,TRUE
329,OK,negbinomial.size,1.81E-203,1.23E-201,EIF3M,9829,TRUE
330,OK,negbinomial.size,3.95E-203,2.68E-201,ATP5C1,4901,TRUE
331,OK,negbinomial.size,1.39E-202,9.42E-201,COX8A,10280,TRUE
332,OK,negbinomial.size,2.14E-202,1.45E-200,SUMO2,9311,TRUE
333,OK,negbinomial.size,3.19E-202,2.15E-200,CCL20,5961,TRUE
334,OK,negbinomial.size,3.48E-202,2.33E-200,RPL7A,14292,TRUE
335,OK,negbinomial.size,5.50E-202,3.68E-200,EIF3L,9796,TRUE
336,OK,negbinomial.size,1.08E-201,7.17E-200,IGHA2,2401,TRUE
337,OK,negbinomial.size,1.26E-201,8.35E-200,NAP1L1,11129,TRUE
338,OK,negbinomial.size,3.76E-201,2.49E-199,NHP2,10655,TRUE
339,OK,negbinomial.size,6.88E-201,4.55E-199,RPL8,14613,TRUE
340,OK,negbinomial.size,2.51E-200,1.65E-198,KMT2E-AS1,3052,TRUE
341,OK,negbinomial.size,2.89E-200,1.90E-198,MRPL3,8350,TRUE
342,OK,negbinomial.size,3.96E-200,2.60E-198,SPCS1,10332,TRUE
343,OK,negbinomial.size,4.87E-200,3.18E-198,SSR3,9600,TRUE
344,OK,negbinomial.size,2.89E-198,1.88E-196,PHB2,10002,TRUE
345,OK,negbinomial.size,1.00E-197,6.52E-196,SOCS3,2849,TRUE
346,OK,negbinomial.size,1.85E-197,1.20E-195,RP11-467L13.7,1334,TRUE
347,OK,negbinomial.size,2.34E-197,1.51E-195,PRR3,1795,TRUE
348,OK,negbinomial.size,2.67E-197,1.72E-195,VDAC2,10406,TRUE
349,OK,negbinomial.size,7.99E-197,5.13E-195,MTRNR2L8,2749,TRUE
350,OK,negbinomial.size,9.24E-197,5.92E-195,CST1,236,TRUE
351,OK,negbinomial.size,6.26E-196,4.00E-194,DDOST,8390,TRUE
352,OK,negbinomial.size,7.47E-196,4.75E-194,ANAPC11,10977,TRUE
353,OK,negbinomial.size,1.40E-195,8.91E-194,CCT4,9832,TRUE
354,OK,negbinomial.size,1.55E-195,9.84E-194,RPA3,8564,TRUE
355,OK,negbinomial.size,1.59E-195,1.00E-193,CACYBP,9312,TRUE
356,OK,negbinomial.size,1.62E-195,1.02E-193,SPINT2,9386,TRUE
357,OK,negbinomial.size,9.93E-195,6.24E-193,SNRPE,10522,TRUE
358,OK,negbinomial.size,4.31E-194,2.70E-192,GDI2,9788,TRUE
