BEAM Analysis Results Table,,,,,,,
,status,family,pval,qval,gene_short_name,num_cells_expressed,use_for_ordering
RP11-531A24.5,OK,negbinomial.size,1,1,RP11-531A24.5,2,FALSE
RP11-531F16.4,OK,negbinomial.size,0.996213725,1,RP11-531F16.4,1,FALSE
RP11-531H8.1,OK,negbinomial.size,1,1,RP11-531H8.1,0,FALSE
RP11-532E4.2,OK,negbinomial.size,1,1,RP11-532E4.2,1,FALSE
RP11-532F12.5,OK,negbinomial.size,0.558748898,1,RP11-532F12.5,250,FALSE
RP11-532F6.3,OK,negbinomial.size,1,1,RP11-532F6.3,3,FALSE
RP11-532F6.4,OK,negbinomial.size,1,1,RP11-532F6.4,1,FALSE
RP11-532F6.5,OK,negbinomial.size,1,1,RP11-532F6.5,0,FALSE
RP11-532M24.1,OK,negbinomial.size,1,1,RP11-532M24.1,1,FALSE
RP11-533E19.5,OK,negbinomial.size,1,1,RP11-533E19.5,7,FALSE
RP11-533E19.7,FAIL,negbinomial.size,1,1,RP11-533E19.7,17,FALSE
RP11-534C12.1,OK,negbinomial.size,1,1,RP11-534C12.1,0,FALSE
RP11-534L20.5,OK,negbinomial.size,1,1,RP11-534L20.5,0,FALSE
RP11-535A19.2,OK,negbinomial.size,1,1,RP11-535A19.2,0,FALSE
RP11-535A5.1,OK,negbinomial.size,1,1,RP11-535A5.1,0,FALSE
RP11-535M15.1,OK,negbinomial.size,1,1,RP11-535M15.1,0,FALSE
RP11-536C5.7,OK,negbinomial.size,1,1,RP11-536C5.7,2,FALSE
RP11-536G4.2,OK,negbinomial.size,1,1,RP11-536G4.2,0,FALSE
RP11-536I6.2,OK,negbinomial.size,1,1,RP11-536I6.2,0,FALSE
RP11-536K7.3,OK,negbinomial.size,1,1,RP11-536K7.3,4,FALSE
RP11-536K7.5,OK,negbinomial.size,1,1,RP11-536K7.5,0,FALSE
RP11-536O18.1,OK,negbinomial.size,1,1,RP11-536O18.1,0,FALSE
RP11-537H15.3,OK,negbinomial.size,1,1,RP11-537H15.3,0,FALSE
RP11-538D16.3,OK,negbinomial.size,1,1,RP11-538D16.3,0,FALSE
RP11-538I12.3,OK,negbinomial.size,1,1,RP11-538I12.3,0,FALSE
RP11-538P18.2,OK,negbinomial.size,0.15088111,1,RP11-538P18.2,18,FALSE
RP11-539G18.3,FAIL,negbinomial.size,1,1,RP11-539G18.3,5,FALSE
RP11-539I5.1,OK,negbinomial.size,1,1,RP11-539I5.1,4,FALSE
RP11-539L10.2,FAIL,negbinomial.size,1,1,RP11-539L10.2,9,FALSE
RP11-539L10.3,OK,negbinomial.size,0.970159549,1,RP11-539L10.3,26,FALSE
RP11-53B2.3,OK,negbinomial.size,1,1,RP11-53B2.3,0,FALSE
RP11-53B2.4,OK,negbinomial.size,1,1,RP11-53B2.4,0,FALSE
RP11-53B5.1,FAIL,negbinomial.size,1,1,RP11-53B5.1,2,FALSE
RP11-53I6.3,OK,negbinomial.size,0.999999157,1,RP11-53I6.3,6,FALSE
RP11-53I6.4,OK,negbinomial.size,1,1,RP11-53I6.4,0,FALSE
RP11-53M11.3,OK,negbinomial.size,0.991757952,1,RP11-53M11.3,8,FALSE
RP11-53O19.1,OK,negbinomial.size,1,1,RP11-53O19.1,3,FALSE
RP11-53O19.3,FAIL,negbinomial.size,1,1,RP11-53O19.3,8,FALSE
RP11-540A21.2,OK,negbinomial.size,0.973408804,1,RP11-540A21.2,29,FALSE
RP11-540K16.1,OK,negbinomial.size,1,1,RP11-540K16.1,0,FALSE
RP11-540N6.1,OK,negbinomial.size,1,1,RP11-540N6.1,0,FALSE
RP11-540O11.1,OK,negbinomial.size,0.998920591,1,RP11-540O11.1,1,FALSE
RP11-540O11.4,OK,negbinomial.size,1,1,RP11-540O11.4,0,FALSE
RP11-540O11.6,OK,negbinomial.size,1,1,RP11-540O11.6,0,FALSE
RP11-540O11.7,OK,negbinomial.size,1,1,RP11-540O11.7,0,FALSE
RP11-541P9.3,OK,negbinomial.size,1,1,RP11-541P9.3,3,FALSE
RP11-542A14.2,OK,negbinomial.size,1,1,RP11-542A14.2,0,FALSE
RP11-542B15.1,FAIL,negbinomial.size,1,1,RP11-542B15.1,1,FALSE
RP11-542C16.1,OK,negbinomial.size,1,1,RP11-542C16.1,0,FALSE
RP11-542C16.2,OK,negbinomial.size,1,1,RP11-542C16.2,0,FALSE
RP11-542G1.1,OK,negbinomial.size,1,1,RP11-542G1.1,1,FALSE
RP11-542K23.7,OK,negbinomial.size,1,1,RP11-542K23.7,0,FALSE
RP11-542M13.2,OK,negbinomial.size,1,1,RP11-542M13.2,3,FALSE
RP11-542M13.3,OK,negbinomial.size,1,1,RP11-542M13.3,0,FALSE
RP11-543C4.1,OK,negbinomial.size,1,1,RP11-543C4.1,2,FALSE
RP11-543D10.2,OK,negbinomial.size,1,1,RP11-543D10.2,0,FALSE
RP11-543D5.1,OK,negbinomial.size,1,1,RP11-543D5.1,0,FALSE
RP11-544A12.4,OK,negbinomial.size,1,1,RP11-544A12.4,0,FALSE
RP11-544A12.8,OK,negbinomial.size,0.992588523,1,RP11-544A12.8,23,FALSE
RP11-544D21.2,OK,negbinomial.size,1,1,RP11-544D21.2,2,FALSE
RP11-544I20.2,OK,negbinomial.size,0.990614206,1,RP11-544I20.2,5,FALSE
RP11-544L8--B.4,OK,negbinomial.size,1,1,RP11-544L8--B.4,0,FALSE
RP11-544M22.8,OK,negbinomial.size,1,1,RP11-544M22.8,1,FALSE
RP11-545D19.1,OK,negbinomial.size,1,1,RP11-545D19.1,0,FALSE
RP11-545E17.3,FAIL,negbinomial.size,1,1,RP11-545E17.3,14,FALSE
RP11-545I5.3,OK,negbinomial.size,1,1,RP11-545I5.3,0,FALSE
RP11-545J16.1,OK,negbinomial.size,1,1,RP11-545J16.1,0,FALSE
RP11-545M17.1,OK,negbinomial.size,1,1,RP11-545M17.1,7,FALSE
RP11-546B15.1,OK,negbinomial.size,1,1,RP11-546B15.1,0,FALSE
RP11-546J1.1,OK,negbinomial.size,1,1,RP11-546J1.1,0,FALSE
RP11-546K22.1,FAIL,negbinomial.size,1,1,RP11-546K22.1,5,FALSE
RP11-546K22.3,OK,negbinomial.size,1,1,RP11-546K22.3,0,FALSE
RP11-546M21.6,OK,negbinomial.size,1,1,RP11-546M21.6,0,FALSE
RP11-546O6.4,OK,negbinomial.size,1,1,RP11-546O6.4,0,FALSE
RP11-547C5.1,OK,negbinomial.size,1,1,RP11-547C5.1,0,FALSE
RP11-547D23.1,OK,negbinomial.size,1,1,RP11-547D23.1,0,FALSE
RP11-547D24.1,OK,negbinomial.size,1,1,RP11-547D24.1,0,FALSE
RP11-547D24.3,OK,negbinomial.size,1,1,RP11-547D24.3,1,FALSE
RP11-548H3.1,OK,negbinomial.size,1,1,RP11-548H3.1,2,FALSE
RP11-548P2.2,OK,negbinomial.size,1,1,RP11-548P2.2,0,FALSE
RP11-549B18.1,OK,negbinomial.size,1,1,RP11-549B18.1,2,FALSE
RP11-549L6.3,OK,negbinomial.size,1,1,RP11-549L6.3,0,FALSE
RP11-54A4.2,OK,negbinomial.size,1,1,RP11-54A4.2,2,FALSE
RP11-54A9.1,OK,negbinomial.size,1,1,RP11-54A9.1,0,FALSE
RP11-54C4.3,OK,negbinomial.size,1,1,RP11-54C4.3,1,FALSE
RP11-54G14.1,OK,negbinomial.size,1,1,RP11-54G14.1,0,FALSE
RP11-54H7.4,OK,negbinomial.size,0.056735679,0.769390528,RP11-54H7.4,80,FALSE
RP11-54O15.3,OK,negbinomial.size,1,1,RP11-54O15.3,0,FALSE
RP11-54O7.1,OK,negbinomial.size,1,1,RP11-54O7.1,1,FALSE
RP11-54O7.11,OK,negbinomial.size,1,1,RP11-54O7.11,0,FALSE
RP11-54O7.17,OK,negbinomial.size,0.94589475,1,RP11-54O7.17,13,FALSE
RP11-54O7.18,OK,negbinomial.size,1,1,RP11-54O7.18,0,FALSE
RP11-54O7.2,OK,negbinomial.size,1,1,RP11-54O7.2,0,FALSE
RP11-54O7.3,OK,negbinomial.size,1,1,RP11-54O7.3,0,FALSE
RP11-550A5.2,OK,negbinomial.size,1,1,RP11-550A5.2,0,FALSE
RP11-550P17.5,OK,negbinomial.size,1,1,RP11-550P17.5,0,FALSE
RP11-551L14.4,OK,negbinomial.size,1,1,RP11-551L14.4,2,FALSE
RP11-552D4.1,OK,negbinomial.size,1,1,RP11-552D4.1,0,FALSE
RP11-552D8.1,OK,negbinomial.size,1,1,RP11-552D8.1,1,FALSE
RP11-552F3.10,OK,negbinomial.size,1,1,RP11-552F3.10,1,FALSE
RP11-552F3.9,FAIL,negbinomial.size,1,1,RP11-552F3.9,4,FALSE
RP11-553A10.1,OK,negbinomial.size,1,1,RP11-553A10.1,0,FALSE
RP11-553A21.3,OK,negbinomial.size,1,1,RP11-553A21.3,1,FALSE
RP11-553K8.2,OK,negbinomial.size,1,1,RP11-553K8.2,0,FALSE
RP11-553K8.5,OK,negbinomial.size,1,1,RP11-553K8.5,0,FALSE
RP11-553L6.2,OK,negbinomial.size,1,1,RP11-553L6.2,0,FALSE
RP11-553L6.5,OK,negbinomial.size,0.809261404,1,RP11-553L6.5,17,FALSE
RP11-553P9.2,OK,negbinomial.size,1,1,RP11-553P9.2,0,FALSE
RP11-554A11.7,OK,negbinomial.size,1,1,RP11-554A11.7,0,FALSE
RP11-554A11.9,OK,negbinomial.size,1,1,RP11-554A11.9,0,FALSE
RP11-554D15.1,OK,negbinomial.size,1,1,RP11-554D15.1,0,FALSE
RP11-554D15.3,OK,negbinomial.size,1,1,RP11-554D15.3,0,FALSE
RP11-554E23.2,OK,negbinomial.size,1,1,RP11-554E23.2,0,FALSE
RP11-554E23.4,OK,negbinomial.size,1,1,RP11-554E23.4,0,FALSE
RP11-554I8.2,OK,negbinomial.size,0.999989264,1,RP11-554I8.2,3,FALSE
RP11-554J4.1,OK,negbinomial.size,0.954473811,1,RP11-554J4.1,24,FALSE
RP11-555G19.1,OK,negbinomial.size,1,1,RP11-555G19.1,0,FALSE
RP11-556E13.1,OK,negbinomial.size,1,1,RP11-556E13.1,0,FALSE
RP11-556I14.1,OK,negbinomial.size,1,1,RP11-556I14.1,0,FALSE
RP11-556N4.1,OK,negbinomial.size,0.999940622,1,RP11-556N4.1,2,FALSE
RP11-556O15.1,OK,negbinomial.size,1,1,RP11-556O15.1,0,FALSE
RP11-557C18.4,FAIL,negbinomial.size,1,1,RP11-557C18.4,2,FALSE
RP11-557H15.3,OK,negbinomial.size,1,1,RP11-557H15.3,0,FALSE
RP11-557H15.4,OK,negbinomial.size,1,1,RP11-557H15.4,0,FALSE
RP11-557L19.1,OK,negbinomial.size,1,1,RP11-557L19.1,0,FALSE
RP11-557N21.1,OK,negbinomial.size,1,1,RP11-557N21.1,1,FALSE
RP11-559M23.1,OK,negbinomial.size,1,1,RP11-559M23.1,10,FALSE
RP11-55K13.1,OK,negbinomial.size,1,1,RP11-55K13.1,0,FALSE
RP11-560I19.1,OK,negbinomial.size,1,1,RP11-560I19.1,2,FALSE
RP11-560J1.2,OK,negbinomial.size,1,1,RP11-560J1.2,2,FALSE
RP11-561B11.2,OK,negbinomial.size,1,1,RP11-561B11.2,0,FALSE
RP11-561B11.3,OK,negbinomial.size,1,1,RP11-561B11.3,1,FALSE
RP11-561B11.6,OK,negbinomial.size,1,1,RP11-561B11.6,0,FALSE
RP11-561O23.5,OK,negbinomial.size,1,1,RP11-561O23.5,0,FALSE
RP11-561O23.8,OK,negbinomial.size,1,1,RP11-561O23.8,0,FALSE
RP11-561P12.5,OK,negbinomial.size,1,1,RP11-561P12.5,0,FALSE
RP11-563D10.1,OK,negbinomial.size,1,1,RP11-563D10.1,1,FALSE
RP11-563J2.2,OK,negbinomial.size,1,1,RP11-563J2.2,1,FALSE
RP11-563J2.3,OK,negbinomial.size,1,1,RP11-563J2.3,0,FALSE
RP11-563K23.1,OK,negbinomial.size,1,1,RP11-563K23.1,0,FALSE
RP11-563N4.1,OK,negbinomial.size,0.997380699,1,RP11-563N4.1,24,FALSE
RP11-565F19.4,OK,negbinomial.size,1,1,RP11-565F19.4,0,FALSE
RP11-566K11.5,OK,negbinomial.size,1,1,RP11-566K11.5,0,FALSE
RP11-567C2.1,FAIL,negbinomial.size,1,1,RP11-567C2.1,4,FALSE
RP11-567E21.3,OK,negbinomial.size,1,1,RP11-567E21.3,1,FALSE
RP11-567G11.1,OK,negbinomial.size,1,1,RP11-567G11.1,0,FALSE
RP11-567I13.1,OK,negbinomial.size,1,1,RP11-567I13.1,0,FALSE
RP11-567J20.2,OK,negbinomial.size,1,1,RP11-567J20.2,0,FALSE
RP11-567J20.3,OK,negbinomial.size,1,1,RP11-567J20.3,0,FALSE
RP11-567M16.5,OK,negbinomial.size,1,1,RP11-567M16.5,0,FALSE
RP11-567M16.6,OK,negbinomial.size,1,1,RP11-567M16.6,8,FALSE
RP11-568A7.2,OK,negbinomial.size,1,1,RP11-568A7.2,1,FALSE
RP11-568A7.3,OK,negbinomial.size,1,1,RP11-568A7.3,0,FALSE
RP11-568J23.4,OK,negbinomial.size,1,1,RP11-568J23.4,0,FALSE
RP11-568N6.1,OK,negbinomial.size,0.999980121,1,RP11-568N6.1,2,FALSE
RP11-569A11.1,OK,negbinomial.size,1,1,RP11-569A11.1,0,FALSE
RP11-56B16.4,OK,negbinomial.size,1,1,RP11-56B16.4,0,FALSE
RP11-56B16.5,OK,negbinomial.size,1,1,RP11-56B16.5,0,FALSE
RP11-56D16.8,OK,negbinomial.size,1,1,RP11-56D16.8,2,FALSE
RP11-56G10.2,OK,negbinomial.size,1,1,RP11-56G10.2,0,FALSE
RP11-571E6.3,OK,negbinomial.size,1,1,RP11-571E6.3,1,FALSE
RP11-571I18.4,OK,negbinomial.size,1,1,RP11-571I18.4,3,FALSE
RP11-571L19.8,OK,negbinomial.size,1,1,RP11-571L19.8,2,FALSE
RP11-571M6.17,OK,negbinomial.size,0.996181106,1,RP11-571M6.17,1,FALSE
RP11-571M6.18,OK,negbinomial.size,1,1,RP11-571M6.18,0,FALSE
RP11-571M6.7,OK,negbinomial.size,1,1,RP11-571M6.7,0,FALSE
RP11-572B2.1,OK,negbinomial.size,0.99653717,1,RP11-572B2.1,3,FALSE
RP11-572C15.5,OK,negbinomial.size,1,1,RP11-572C15.5,0,FALSE
RP11-572C21.1,OK,negbinomial.size,1,1,RP11-572C21.1,0,FALSE
RP11-572M11.4,OK,negbinomial.size,1,1,RP11-572M11.4,0,FALSE
RP11-572O17.1,OK,negbinomial.size,0.996043675,1,RP11-572O17.1,4,FALSE
RP11-572O6.1,OK,negbinomial.size,1,1,RP11-572O6.1,0,FALSE
RP11-573D15.2,OK,negbinomial.size,1,1,RP11-573D15.2,0,FALSE
RP11-573D15.3,OK,negbinomial.size,1,1,RP11-573D15.3,0,FALSE
RP11-573D15.8,OK,negbinomial.size,1,1,RP11-573D15.8,4,FALSE
RP11-573D15.9,OK,negbinomial.size,0.999680499,1,RP11-573D15.9,4,FALSE
RP11-573G6.10,OK,negbinomial.size,1,1,RP11-573G6.10,3,FALSE
RP11-573G6.6,OK,negbinomial.size,1,1,RP11-573G6.6,0,FALSE
RP11-573G6.8,OK,negbinomial.size,1,1,RP11-573G6.8,0,FALSE
RP11-573G6.9,OK,negbinomial.size,1,1,RP11-573G6.9,0,FALSE
RP11-574F21.2,OK,negbinomial.size,1,1,RP11-574F21.2,1,FALSE
RP11-574F21.3,OK,negbinomial.size,1,1,RP11-574F21.3,2,FALSE
RP11-574H6.1,OK,negbinomial.size,1,1,RP11-574H6.1,0,FALSE
RP11-574K11.29,OK,negbinomial.size,1,1,RP11-574K11.29,0,FALSE
RP11-574K11.31,OK,negbinomial.size,1,1,RP11-574K11.31,0,FALSE
RP11-574K11.5,OK,negbinomial.size,1,1,RP11-574K11.5,0,FALSE
RP11-574O7.1,OK,negbinomial.size,1,1,RP11-574O7.1,0,FALSE
RP11-575A19.2,OK,negbinomial.size,1,1,RP11-575A19.2,0,FALSE
RP11-575F12.1,OK,negbinomial.size,1,1,RP11-575F12.1,1,FALSE
RP11-575F12.3,FAIL,negbinomial.size,1,1,RP11-575F12.3,3,FALSE
RP11-575H3.1,OK,negbinomial.size,1,1,RP11-575H3.1,1,FALSE
RP11-575I8.1,OK,negbinomial.size,1,1,RP11-575I8.1,0,FALSE
RP11-575L7.4,OK,negbinomial.size,1,1,RP11-575L7.4,0,FALSE
RP11-575L7.8,OK,negbinomial.size,1,1,RP11-575L7.8,0,FALSE
RP11-576D8.4,OK,negbinomial.size,1,1,RP11-576D8.4,0,FALSE
RP11-576I22.2,OK,negbinomial.size,1,1,RP11-576I22.2,3,FALSE
RP11-576N17.5,OK,negbinomial.size,1,1,RP11-576N17.5,1,FALSE
RP11-578F21.6,OK,negbinomial.size,1,1,RP11-578F21.6,0,FALSE
RP11-579D7.2,OK,negbinomial.size,1,1,RP11-579D7.2,0,FALSE
RP11-579D7.4,OK,negbinomial.size,0.995915814,1,RP11-579D7.4,10,FALSE
RP11-57A1.1,OK,negbinomial.size,1,1,RP11-57A1.1,0,FALSE
RP11-57A19.2,OK,negbinomial.size,1,1,RP11-57A19.2,1,FALSE
RP11-57C13.3,OK,negbinomial.size,1,1,RP11-57C13.3,0,FALSE
RP11-57C13.6,OK,negbinomial.size,1,1,RP11-57C13.6,0,FALSE
RP11-57G10.8,OK,negbinomial.size,1,1,RP11-57G10.8,7,FALSE
RP11-57H12.3,OK,negbinomial.size,1,1,RP11-57H12.3,1,FALSE
RP11-57H14.2,FAIL,negbinomial.size,1,1,RP11-57H14.2,4,FALSE
RP11-580I16.2,OK,negbinomial.size,1,1,RP11-580I16.2,4,FALSE
RP11-582E3.6,OK,negbinomial.size,1,1,RP11-582E3.6,8,FALSE
RP11-582J16.3,OK,negbinomial.size,1,1,RP11-582J16.3,0,FALSE
RP11-582J16.4,OK,negbinomial.size,1,1,RP11-582J16.4,1,FALSE
RP11-582J16.5,OK,negbinomial.size,1,1,RP11-582J16.5,3,FALSE
RP11-583F2.2,OK,negbinomial.size,1,1,RP11-583F2.2,2,FALSE
RP11-583F2.5,OK,negbinomial.size,1,1,RP11-583F2.5,1,FALSE
RP11-584P21.2,OK,negbinomial.size,1,1,RP11-584P21.2,1,FALSE
RP11-585P4.5,FAIL,negbinomial.size,1,1,RP11-585P4.5,4,FALSE
RP11-586D19.1,OK,negbinomial.size,1,1,RP11-586D19.1,1,FALSE
RP11-586D19.2,OK,negbinomial.size,1,1,RP11-586D19.2,0,FALSE
RP11-586K2.1,OK,negbinomial.size,1,1,RP11-586K2.1,0,FALSE
RP11-587P21.2,OK,negbinomial.size,1,1,RP11-587P21.2,0,FALSE
RP11-588G21.2,OK,negbinomial.size,0.998222321,1,RP11-588G21.2,37,FALSE
RP11-588H23.3,OK,negbinomial.size,1,1,RP11-588H23.3,3,FALSE
RP11-589B3.6,OK,negbinomial.size,1,1,RP11-589B3.6,0,FALSE
RP11-589C21.5,OK,negbinomial.size,1,1,RP11-589C21.5,0,FALSE
RP11-589C21.6,OK,negbinomial.size,1,1,RP11-589C21.6,1,FALSE
RP11-589M4.1,OK,negbinomial.size,1,1,RP11-589M4.1,0,FALSE
RP11-589P10.5,OK,negbinomial.size,0.999999652,1,RP11-589P10.5,4,FALSE
RP11-58C22.2,OK,negbinomial.size,1,1,RP11-58C22.2,0,FALSE
RP11-58K22.5,OK,negbinomial.size,1,1,RP11-58K22.5,0,FALSE
RP11-593F23.1,OK,negbinomial.size,1,1,RP11-593F23.1,0,FALSE
RP11-595B24.2,OK,negbinomial.size,1,1,RP11-595B24.2,2,FALSE
RP11-596C23.2,OK,negbinomial.size,0.928048693,1,RP11-596C23.2,58,FALSE
RP11-596C23.6,OK,negbinomial.size,1,1,RP11-596C23.6,3,FALSE
RP11-596D21.1,FAIL,negbinomial.size,1,1,RP11-596D21.1,2,FALSE
RP11-597D13.8,OK,negbinomial.size,1,1,RP11-597D13.8,0,FALSE
RP11-597D13.9,OK,negbinomial.size,1,1,RP11-597D13.9,3,FALSE
RP11-598F7.3,OK,negbinomial.size,1,1,RP11-598F7.3,0,FALSE
RP11-598F7.4,OK,negbinomial.size,1,1,RP11-598F7.4,1,FALSE
RP11-598F7.5,OK,negbinomial.size,1,1,RP11-598F7.5,0,FALSE
RP11-598F7.6,OK,negbinomial.size,1,1,RP11-598F7.6,0,FALSE
RP11-599B13.3,OK,negbinomial.size,1,1,RP11-599B13.3,0,FALSE
RP11-599B13.7,OK,negbinomial.size,1,1,RP11-599B13.7,0,FALSE
RP11-59C5.3,OK,negbinomial.size,0.999973409,1,RP11-59C5.3,3,FALSE
RP11-59D5--B.2,OK,negbinomial.size,0.997316316,1,RP11-59D5--B.2,4,FALSE
RP11-59H7.4,FAIL,negbinomial.size,1,1,RP11-59H7.4,2,FALSE
RP11-5A19.5,OK,negbinomial.size,1,1,RP11-5A19.5,2,FALSE
RP11-5C23.1,OK,negbinomial.size,0.991461979,1,RP11-5C23.1,2,FALSE
RP11-5C23.2,OK,negbinomial.size,1,1,RP11-5C23.2,0,FALSE
RP11-600F24.7,OK,negbinomial.size,0.992117305,1,RP11-600F24.7,2,FALSE
RP11-600L4.1,OK,negbinomial.size,0.999999074,1,RP11-600L4.1,2,FALSE
RP11-602N24.3,OK,negbinomial.size,0.995296451,1,RP11-602N24.3,4,FALSE
RP11-603J24.14,OK,negbinomial.size,1,1,RP11-603J24.14,0,FALSE
RP11-603J24.17,OK,negbinomial.size,1,1,RP11-603J24.17,0,FALSE
RP11-603J24.21,OK,negbinomial.size,1,1,RP11-603J24.21,0,FALSE
RP11-603J24.5,OK,negbinomial.size,1,1,RP11-603J24.5,0,FALSE
RP11-605B16.1,OK,negbinomial.size,1,1,RP11-605B16.1,2,FALSE
RP11-609N14.1,OK,negbinomial.size,1,1,RP11-609N14.1,0,FALSE
RP11-60A24.3,OK,negbinomial.size,1,1,RP11-60A24.3,0,FALSE
RP11-60A8.1,OK,negbinomial.size,1,1,RP11-60A8.1,2,FALSE
RP11-60I3.4,OK,negbinomial.size,1,1,RP11-60I3.4,0,FALSE
RP11-60L3.1,OK,negbinomial.size,0.999969024,1,RP11-60L3.1,3,FALSE
RP11-60L3.6,OK,negbinomial.size,1,1,RP11-60L3.6,0,FALSE
RP11-610P16.1,OK,negbinomial.size,1,1,RP11-610P16.1,0,FALSE
RP11-611O2.1,OK,negbinomial.size,1,1,RP11-611O2.1,0,FALSE
RP11-611O2.5,OK,negbinomial.size,0.999999879,1,RP11-611O2.5,2,FALSE
RP11-613D13.5,OK,negbinomial.size,1,1,RP11-613D13.5,0,FALSE
RP11-613D13.8,OK,negbinomial.size,1,1,RP11-613D13.8,0,FALSE
RP11-613M10.9,OK,negbinomial.size,1,1,RP11-613M10.9,0,FALSE
RP11-615I2.2,OK,negbinomial.size,1,1,RP11-615I2.2,0,FALSE
RP11-615I2.6,OK,negbinomial.size,1,1,RP11-615I2.6,0,FALSE
RP11-616M22.11,OK,negbinomial.size,1,1,RP11-616M22.11,0,FALSE
RP11-616M22.12,OK,negbinomial.size,1,1,RP11-616M22.12,0,FALSE
RP11-616M22.3,OK,negbinomial.size,1,1,RP11-616M22.3,0,FALSE
RP11-616M22.7,OK,negbinomial.size,1,1,RP11-616M22.7,0,FALSE
RP11-617F23.1,OK,negbinomial.size,1,1,RP11-617F23.1,1,FALSE
RP11-618K13.2,OK,negbinomial.size,1,1,RP11-618K13.2,0,FALSE
RP11-618L22.1,OK,negbinomial.size,1,1,RP11-618L22.1,0,FALSE
RP11-619A14.3,OK,negbinomial.size,1,1,RP11-619A14.3,0,FALSE
RP11-61A14.1,OK,negbinomial.size,0.996968429,1,RP11-61A14.1,11,FALSE
RP11-61A14.4,OK,negbinomial.size,1,1,RP11-61A14.4,3,FALSE
RP11-61E11.1,OK,negbinomial.size,1,1,RP11-61E11.1,0,FALSE
RP11-61E11.2,OK,negbinomial.size,1,1,RP11-61E11.2,0,FALSE
RP11-61F12.1,OK,negbinomial.size,1,1,RP11-61F12.1,0,FALSE
RP11-61G19.1,OK,negbinomial.size,1,1,RP11-61G19.1,0,FALSE
RP11-61G19.2,OK,negbinomial.size,1,1,RP11-61G19.2,0,FALSE
RP11-61I13.3,OK,negbinomial.size,1,1,RP11-61I13.3,0,FALSE
RP11-61J19.3,OK,negbinomial.size,1,1,RP11-61J19.3,0,FALSE
RP11-61J19.5,OK,negbinomial.size,0.865820377,1,RP11-61J19.5,53,FALSE
RP11-61K9.2,OK,negbinomial.size,1,1,RP11-61K9.2,0,FALSE
RP11-61K9.3,OK,negbinomial.size,0.572007246,1,RP11-61K9.3,27,FALSE
RP11-61L14.6,OK,negbinomial.size,1,1,RP11-61L14.6,0,FALSE
RP11-61L19.2,OK,negbinomial.size,1,1,RP11-61L19.2,0,FALSE
RP11-61O11.1,OK,negbinomial.size,1,1,RP11-61O11.1,0,FALSE
RP11-620J15.2,OK,negbinomial.size,1,1,RP11-620J15.2,1,FALSE
RP11-620J15.3,OK,negbinomial.size,1,1,RP11-620J15.3,6,FALSE
RP11-620J15.4,OK,negbinomial.size,1,1,RP11-620J15.4,1,FALSE
RP11-621L6.3,OK,negbinomial.size,1,1,RP11-621L6.3,0,FALSE
RP11-622C24.2,OK,negbinomial.size,1,1,RP11-622C24.2,0,FALSE
RP11-622J8.1,OK,negbinomial.size,1,1,RP11-622J8.1,1,FALSE
RP11-624C23.1,OK,negbinomial.size,1,1,RP11-624C23.1,1,FALSE
RP11-624D11.2,OK,negbinomial.size,1,1,RP11-624D11.2,0,FALSE
RP11-624L4.1,OK,negbinomial.size,0.998059065,1,RP11-624L4.1,7,FALSE
RP11-624L4.2,OK,negbinomial.size,1,1,RP11-624L4.2,0,FALSE
RP11-624M8.1,OK,negbinomial.size,1,1,RP11-624M8.1,0,FALSE
RP11-625H11.2,OK,negbinomial.size,1,1,RP11-625H11.2,0,FALSE
RP11-625L16.3,OK,negbinomial.size,1,1,RP11-625L16.3,0,FALSE
RP11-626G11.1,OK,negbinomial.size,1,1,RP11-626G11.1,4,FALSE
RP11-626G11.3,OK,negbinomial.size,1,1,RP11-626G11.3,1,FALSE
RP11-626G11.4,OK,negbinomial.size,1,1,RP11-626G11.4,1,FALSE
RP11-626G11.5,OK,negbinomial.size,1,1,RP11-626G11.5,2,FALSE
RP11-626G11.6,FAIL,negbinomial.size,1,1,RP11-626G11.6,1,FALSE
RP11-626H12.2,OK,negbinomial.size,0.991461979,1,RP11-626H12.2,1,FALSE
RP11-626K17.3,OK,negbinomial.size,1,1,RP11-626K17.3,1,FALSE
RP11-626P14.2,OK,negbinomial.size,1,1,RP11-626P14.2,0,FALSE
RP11-627G18.2,OK,negbinomial.size,1,1,RP11-627G18.2,0,FALSE
RP11-627G18.4,OK,negbinomial.size,1,1,RP11-627G18.4,2,FALSE
RP11-629B11.5,OK,negbinomial.size,0.985631431,1,RP11-629B11.5,31,FALSE
RP11-629G13.1,OK,negbinomial.size,1,1,RP11-629G13.1,0,FALSE
RP11-629N8.3,OK,negbinomial.size,1,1,RP11-629N8.3,0,FALSE
RP11-629O1.2,OK,negbinomial.size,0.503135566,1,RP11-629O1.2,26,FALSE
RP11-62C7.2,OK,negbinomial.size,1,1,RP11-62C7.2,0,FALSE
RP11-62F24.2,OK,negbinomial.size,1,1,RP11-62F24.2,0,FALSE
RP11-62H20.1,OK,negbinomial.size,1,1,RP11-62H20.1,0,FALSE
RP11-62J1.4,OK,negbinomial.size,1,1,RP11-62J1.4,0,FALSE
RP11-630C16.2,OK,negbinomial.size,1,1,RP11-630C16.2,0,FALSE
RP11-631F7.2,OK,negbinomial.size,1,1,RP11-631F7.2,1,FALSE
